image concentration x1 y1 x2 y2 x3 y3 x4 y4 rotation
IMG_0960 1 1870.413905 2246.089967 1859.399894 1955.489524 2173.792331 1941.289571 2187.290541 2236.562924 90.000000
IMG_0960 2 1856.584386 1889.827643 1844.998592 1599.636137 2156.075930 1587.805185 2172.105055 1875.485795 90.000000
IMG_0960 3 1843.929813 1532.968705 1831.448114 1248.896181 2143.421358 1236.851713 2156.919568 1520.314132 90.000000
IMG_0960 4 1828.225537 1186.098628 1815.355154 897.307417 2129.923147 884.210965 2141.734081 1171.891575 90.000000
IMG_0960 5 1811.871563 829.374485 1800.088129 539.786458 2115.581298 520.602921 2129.923147 815.876275 90.000000
IMG_0960 6 1794.459809 471.953475 1782.304582 198.346788 2096.663077 188.321358 2114.390084 457.603041 90.000000
IMG_0961 0 1881.049892 2606.075388 1869.568025 2313.020115 2193.210500 2300.311641 2199.141121 2596.842704 90.000000
IMG_0961 1 1870.413905 2246.089967 1859.399894 1955.489524 2173.792331 1941.289571 2187.290541 2236.562924 90.000000
IMG_0961 2 1856.584386 1889.827643 1844.998592 1599.636137 2156.075930 1587.805185 2172.105055 1875.485795 90.000000
IMG_0961 3 1843.929813 1532.968705 1831.448114 1248.896181 2143.421358 1236.851713 2156.919568 1520.314132 90.000000
IMG_0961 4 1828.225537 1186.098628 1815.355154 897.307417 2129.923147 884.210965 2141.734081 1171.891575 90.000000
IMG_0961 5 1811.871563 829.374485 1800.088129 539.786458 2115.581298 520.602921 2129.923147 815.876275 90.000000
IMG_0961 6 1794.459809 471.953475 1782.304582 198.346788 2096.663077 188.321358 2114.390084 457.603041 90.000000
IMG_0962 0 1885.271942 2608.608618 1877.994106 2316.294645 2196.336706 2306.161724 2203.363172 2599.375935 90.000000
IMG_0962 1 1874.635955 2248.623197 1863.621944 1958.022755 2178.014381 1943.822801 2191.512592 2239.096155 90.000000
IMG_0962 2 1862.495256 1891.516464 1850.909462 1601.324958 2161.986800 1589.494005 2178.015925 1877.174615 90.000000
IMG_0962 3 1848.151864 1533.813115 1835.670165 1249.740592 2147.643408 1237.696123 2161.141618 1521.158543 90.000000
IMG_0962 4 1832.447588 1186.943038 1819.577204 898.151827 2134.145197 885.055375 2145.956132 1172.735985 90.000000
IMG_0962 5 1815.249204 829.374485 1803.465770 539.786458 2118.958939 520.602921 2133.300787 815.876275 90.000000
IMG_0962 6 1796.993039 469.420245 1784.837813 195.813558 2099.196307 185.788128 2116.923314 455.069811 90.000000
IMG_0963 0 1883.581319 2611.144553 1876.303483 2318.830580 2194.646083 2308.697659 2201.672548 2601.911869 90.000000
IMG_0963 1 1874.635955 2248.623197 1863.621944 1958.022755 2178.014381 1943.822801 2191.512592 2239.096155 90.000000
IMG_0963 2 1860.804633 1891.516464 1849.218839 1601.324958 2160.296177 1589.494005 2176.325302 1877.174615 90.000000
IMG_0963 3 1847.306552 1533.813115 1834.824853 1249.740592 2146.798096 1237.696123 2160.296307 1521.158543 90.000000
IMG_0963 4 1832.447588 1185.252415 1819.577204 896.461204 2134.145197 883.364752 2145.956132 1171.045362 90.000000
IMG_0963 5 1814.403892 830.219797 1802.620458 540.631769 2118.113627 521.448233 2132.455476 816.721586 90.000000
IMG_0963 6 1796.993039 469.420245 1784.837813 195.813558 2099.196307 185.788128 2116.923314 455.069811 90.000000
IMG_0964 0 1924.327681 2197.111000 1921.340791 2060.296222 2173.484815 2047.743840 2165.221951 2176.771642 90.000000
IMG_0964 1 1918.607236 2026.768877 1910.012026 1884.643925 2177.298445 1863.418409 2173.484815 2016.599198 90.000000
IMG_0964 2 1909.073162 1851.977520 1896.140840 1678.071234 2181.112074 1646.677126 2177.934049 1825.282113 90.000000
IMG_0964 3 1895.089854 1634.600633 1882.905260 1420.874270 2183.018889 1401.333622 2180.476469 1604.727201 90.000000
IMG_0964 4 1876.021706 1375.909424 1864.580817 1159.803747 2193.824173 1137.557574 2189.374938 1353.663252 90.000000
IMG_0964 5 1858.224767 1103.870512 1838.749162 840.638690 2203.358247 820.390711 2196.366593 1084.166759 90.000000
IMG_0964 6 1834.071780 782.254415 1809.283187 449.833035 2203.993852 414.874763 2202.087037 760.008243 90.000000
IMG_0965 0 1928.308920 2182.840425 1921.340791 2051.416753 2173.484815 2038.864371 2169.957321 2163.178744 90.000000
IMG_0965 1 1919.429451 2015.399013 1910.012026 1877.667200 2176.934046 1853.665832 2175.031303 2007.788040 90.000000
IMG_0965 2 1911.610153 1848.172034 1898.677831 1674.265747 2177.568294 1639.290085 2176.934046 1817.513709 90.000000
IMG_0965 3 1895.328036 1631.679112 1882.905260 1421.508518 2183.018889 1401.967869 2180.105285 1600.600971 90.000000
IMG_0965 4 1876.021706 1377.812168 1864.580817 1161.706490 2193.824173 1139.460317 2189.374938 1355.565995 90.000000
IMG_0965 5 1858.224767 1110.212990 1838.749162 846.981168 2203.358247 826.733189 2196.366593 1090.509237 90.000000
IMG_0965 6 1832.803284 786.059902 1808.014692 453.638521 2200.401214 421.534365 2200.818541 763.813729 90.000000
IMG_0966 0 1930.189318 2159.648850 1923.221189 2028.225178 2175.365213 2015.672797 2171.837719 2139.987169 90.000000
IMG_0966 1 1921.936648 1994.087837 1912.519223 1856.356023 2179.441243 1832.354655 2177.538500 1986.476864 90.000000
IMG_0966 2 1912.863752 1828.114456 1899.931430 1654.208169 2178.821892 1619.232507 2178.187645 1797.456131 90.000000
IMG_0966 3 1897.208434 1612.248333 1884.785658 1402.077740 2184.899287 1382.537091 2181.985683 1581.170192 90.000000
IMG_0966 4 1876.021706 1361.515386 1864.580817 1145.409708 2193.824173 1123.163535 2189.374938 1339.269213 90.000000
IMG_0966 5 1858.224767 1097.050204 1838.749162 833.818383 2203.358247 813.570404 2196.366593 1077.346452 90.000000
IMG_0966 6 1833.430084 772.897117 1808.641491 440.475736 2201.028013 408.371579 2201.445341 750.650944 90.000000
IMG_0967 0 1930.189318 2155.286238 1923.221189 2023.862566 2175.365213 2011.310184 2171.837719 2135.624557 90.000000
IMG_0967 1 1921.936648 1992.218146 1912.519223 1854.486332 2179.441243 1830.484964 2176.453369 1978.600435 90.000000
IMG_0967 2 1912.863752 1828.114456 1899.931430 1654.208169 2178.821892 1619.232507 2178.187645 1797.456131 90.000000
IMG_0967 3 1897.208434 1609.755412 1884.785658 1399.584818 2184.899287 1380.044169 2181.985683 1578.677271 90.000000
IMG_0967 4 1876.021706 1360.268925 1864.580817 1144.163247 2193.824173 1121.917074 2189.374938 1338.022752 90.000000
IMG_0967 5 1858.224767 1092.687592 1838.749162 829.455770 2203.358247 809.207791 2196.366593 1072.983839 90.000000
IMG_0967 6 1833.430084 772.897117 1808.641491 440.475736 2201.028013 408.371579 2201.445341 750.650944 90.000000
IMG_0968 0 1930.189318 2147.204426 1923.221189 2015.780754 2175.365213 2003.228373 2171.837719 2127.542745 90.000000
IMG_0968 1 1922.384203 1984.014000 1911.275867 1849.512910 2177.893785 1819.891057 2174.163718 1971.580444 90.000000
IMG_0968 2 1912.437358 1817.404346 1899.931430 1647.369713 2178.821892 1612.394051 2178.515463 1785.698777 90.000000
IMG_0968 3 1896.895413 1604.168855 1882.298947 1398.963140 2185.975596 1374.769742 2184.732241 1571.219931 90.000000
IMG_0968 4 1877.001723 1352.389341 1863.337461 1142.919891 2192.814052 1116.151771 2186.597274 1328.765584 90.000000
IMG_0968 5 1860.216422 1090.041303 1839.701054 832.666688 2200.895864 808.421253 2193.435730 1066.417546 90.000000
IMG_0968 6 1832.862598 770.498906 1808.617163 436.657920 2199.652508 403.708996 2203.382575 741.901727 90.000000
IMG_0969 0 1930.613857 2148.135118 1927.564416 2018.883059 2176.316416 2004.808625 2173.214110 2124.557600 90.000000
IMG_0969 1 1926.727430 1985.254922 1915.619094 1850.753832 2178.798260 1821.772628 2176.936877 1970.683270 90.000000
IMG_0969 2 1913.240948 1816.808940 1899.931430 1649.231096 2180.659643 1610.815886 2180.039182 1783.924507 90.000000
IMG_0969 3 1898.970345 1605.852197 1883.539869 1402.065445 2185.623331 1375.661164 2184.382409 1572.347303 90.000000
IMG_0969 4 1877.622184 1353.630263 1863.957922 1144.160813 2193.434513 1117.392693 2187.217735 1330.006506 90.000000
IMG_0969 5 1861.122224 1090.249100 1839.701054 833.907610 2199.273473 809.180264 2194.309785 1066.051121 90.000000
IMG_0969 6 1833.201478 773.193526 1808.617163 436.657920 2199.652508 403.708996 2204.857622 744.652319 90.000000
IMG_0970 0 1930.613857 2148.135118 1927.564416 2018.883059 2176.316416 2004.808625 2173.214110 2124.557600 90.000000
IMG_0970 1 1926.727430 1985.875714 1915.619094 1851.374624 2178.798260 1822.393420 2176.936877 1971.304062 90.000000
IMG_0970 2 1913.861741 1819.912901 1900.552222 1652.335057 2181.280435 1613.919847 2180.659974 1787.028468 90.000000
IMG_0970 3 1898.970345 1605.852197 1883.539869 1402.065445 2185.623331 1375.661164 2184.382409 1572.347303 90.000000
IMG_0970 4 1877.622184 1353.630263 1863.957922 1144.160813 2193.434513 1117.392693 2187.217735 1330.006506 90.000000
IMG_0970 5 1861.122224 1090.249100 1839.701054 833.907610 2199.273473 809.180264 2194.309785 1066.051121 90.000000
IMG_0970 6 1833.201478 773.193526 1808.617163 436.657920 2199.652508 403.708996 2204.857622 744.652319 90.000000
IMG_0971 0 1812.910819 2543.909204 1808.199271 2284.774069 2108.167822 2264.880867 2129.631540 2528.204044 90.000000
IMG_0971 1 1806.628756 2239.229106 1802.781942 2007.019721 2080.422040 1996.322636 2104.503284 2216.194872 90.000000
IMG_0971 2 1801.917208 1961.247779 1798.558051 1772.367215 2056.864300 1769.644831 2076.757502 1955.489221 90.000000
IMG_0971 3 1797.729165 1735.616985 1793.322998 1580.713718 2035.400582 1570.189303 2053.723268 1734.569974 90.000000
IMG_0971 4 1792.494112 1551.866616 1786.517429 1392.237224 2015.507379 1379.633365 2032.259550 1537.731973 90.000000
IMG_0971 5 1788.306069 1361.310679 1783.340549 1222.678738 1997.184693 1208.970630 2012.889853 1348.223046 90.000000
IMG_0971 6 1779.929984 1194.312481 1773.393948 1086.732137 1981.479533 1080.711826 1994.043661 1180.701342 90.000000
IMG_0972 0 1848.344311 2539.678556 1845.230183 2283.282017 2146.781579 2267.192355 2163.909283 2527.222044 90.000000
IMG_0972 1 1849.901375 2235.532054 1845.749205 2004.567560 2120.311491 1999.896368 2141.591366 2218.923371 90.000000
IMG_0972 2 1846.268226 1958.374661 1843.123290 1772.268567 2099.550637 1773.084044 2117.716384 1960.969768 90.000000
IMG_0972 3 1844.192141 1736.233530 1840.528183 1582.749546 2081.903912 1576.893980 2096.955531 1738.828636 90.000000
IMG_0972 4 1840.039970 1551.980956 1837.789612 1394.268567 2063.219144 1386.413150 2078.270763 1543.676614 90.000000
IMG_0972 5 1836.406821 1363.576211 1834.156463 1228.767990 2048.167525 1216.174152 2060.624037 1354.233827 90.000000
IMG_0972 6 1830.697586 1194.894277 1827.928207 1091.349521 2034.672971 1089.532946 2047.129483 1188.147000 90.000000
IMG_0973 0 1854.537104 2540.710688 1851.422976 2284.314149 2152.974372 2268.224487 2170.102076 2528.254176 90.000000
IMG_0973 1 1852.481706 2228.307129 1848.329535 1997.342635 2122.891821 1992.671443 2144.171696 2211.698446 90.000000
IMG_0973 2 1850.396754 1947.021208 1847.251818 1760.915114 2103.679166 1761.730591 2121.844913 1949.616314 90.000000
IMG_0973 3 1846.256405 1718.687284 1842.592447 1565.203300 2083.968176 1559.347734 2099.019795 1721.282390 90.000000
IMG_0973 4 1841.588168 1529.274049 1839.337811 1371.561661 2064.767342 1363.706244 2079.818961 1520.969708 90.000000
IMG_0973 5 1836.922887 1335.192578 1834.672529 1200.384357 2048.683591 1187.790519 2061.140103 1325.850194 90.000000
IMG_0973 6 1831.729718 1163.414248 1828.960339 1059.869492 2035.705103 1058.052917 2048.161615 1156.666971 90.000000
IMG_0974 0 1854.537104 2525.936874 1851.422976 2269.540335 2152.974372 2253.450673 2170.102076 2513.480362 90.000000
IMG_0974 1 1854.064614 2216.171496 1849.912444 1985.207002 2124.474730 1980.535810 2145.754605 2199.562813 90.000000
IMG_0974 2 1851.452027 1934.357939 1848.307091 1748.251845 2104.734438 1749.067322 2122.900185 1936.953045 90.000000
IMG_0974 3 1848.366950 1708.134559 1844.702992 1554.650576 2086.078721 1548.795010 2101.130340 1710.729666 90.000000
IMG_0974 4 1843.698713 1518.193689 1841.448355 1360.481300 2066.877887 1352.625883 2081.929506 1509.889347 90.000000
IMG_0974 5 1840.088704 1326.750399 1837.838346 1191.942178 2051.849409 1179.348340 2064.305921 1317.408015 90.000000
IMG_0974 6 1835.423172 1152.861524 1832.653793 1049.316767 2039.398556 1047.500193 2051.855068 1146.114246 90.000000
IMG_0975 0 1859.798445 2538.564091 1857.480271 2274.181731 2156.850546 2261.554514 2175.363416 2526.107579 90.000000
IMG_0975 1 1859.852089 2222.485105 1855.699918 1991.520611 2130.262204 1986.849419 2151.542079 2205.876422 90.000000
IMG_0975 2 1856.713367 1939.619279 1853.568431 1753.513185 2109.995779 1754.328663 2128.161526 1942.214386 90.000000
IMG_0975 3 1850.997620 1708.134559 1847.333662 1554.650576 2088.709391 1548.795010 2103.761010 1710.729666 90.000000
IMG_0975 4 1844.750981 1517.667555 1842.500624 1359.955166 2067.930155 1352.099749 2082.981774 1509.363213 90.000000
IMG_0975 5 1843.274652 1323.983636 1838.890614 1185.102435 2052.901677 1172.508597 2068.986160 1316.617759 90.000000
IMG_0975 6 1835.949306 1150.756988 1833.278105 1040.397383 2038.996519 1038.292847 2052.676004 1141.941255 90.000000
IMG_0976 0 1866.205297 2525.750387 1863.887124 2261.368026 2163.257398 2248.740809 2178.640533 2519.610487 90.000000
IMG_0976 1 1867.374293 2213.149385 1863.708484 1976.571289 2139.131611 1976.095851 2161.021690 2199.267872 90.000000
IMG_0976 2 1865.238676 1928.578363 1861.576996 1735.360437 2120.978863 1742.245742 2136.462089 1931.247885 90.000000
IMG_0976 3 1862.743516 1695.854759 1860.433536 1537.226469 2101.758306 1533.489138 2115.639819 1701.135107 90.000000
IMG_0976 4 1858.297919 1505.726112 1854.026684 1346.088709 2084.139462 1340.215761 2095.351454 1498.785355 90.000000
IMG_0976 5 1854.486644 1310.636027 1849.755449 1169.900271 2067.054523 1159.222184 2080.198151 1303.270151 90.000000
IMG_0976 6 1848.229106 1137.409379 1845.557905 1027.049774 2051.037392 1026.279999 2064.955804 1128.593646 90.000000
IMG_0977 0 1874.743207 2535.355535 1872.425033 2270.973175 2170.317358 2260.808377 2187.178443 2529.215635 90.000000
IMG_0977 1 1873.777725 2220.086437 1870.111916 1983.508340 2145.535043 1983.032902 2167.425122 2206.204924 90.000000
IMG_0977 2 1872.175727 1934.981795 1868.514048 1741.763870 2127.915914 1748.649174 2143.399141 1937.651317 90.000000
IMG_0977 3 1868.079709 1701.190953 1865.769730 1542.562662 2107.094499 1538.825332 2120.976013 1706.471300 90.000000
IMG_0977 4 1866.687945 1508.405086 1859.362878 1347.689567 2089.475656 1341.816619 2103.081319 1503.602512 90.000000
IMG_0977 5 1862.490934 1314.371363 1857.759739 1173.635606 2075.058813 1162.957519 2088.202441 1307.005486 90.000000
IMG_0977 6 1856.767016 1139.010237 1854.095815 1028.650632 2059.575302 1027.880857 2073.493714 1130.194504 90.000000
